epoch,step,train_loss,val_loss
0,7899,0.014410748146474361,
0,7949,0.014266438782215118,
0,7999,0.013077876530587673,
0,8049,0.01828109845519066,
0,8099,0.011419130489230156,
0,8149,0.010496573522686958,
0,8199,0.028688736259937286,
0,8249,0.014047435484826565,
0,8299,0.013361812569200993,
0,8349,0.019279947504401207,
0,8399,0.01773662306368351,
0,8449,0.021782904863357544,
0,8499,0.025009511038661003,
0,8549,0.009983735159039497,
0,8599,0.009650036692619324,
0,8649,0.02846582420170307,
0,8699,0.013649038970470428,
0,8749,0.009955167770385742,
0,8799,0.0198841355741024,
0,8849,0.01242796890437603,
0,8899,0.015045573934912682,
0,8949,0.022534210234880447,
0,8999,0.0189890768378973,
0,9049,0.00895553920418024,
0,9099,0.02346399426460266,
0,9149,0.02157365344464779,
0,9199,0.02211088314652443,
0,9249,0.014829647727310658,
0,9299,0.011350413784384727,
0,9349,0.009249679744243622,
0,9399,0.016711443662643433,
0,9449,0.02665516920387745,
0,9499,0.010218153707683086,
0,9549,0.013976654037833214,
0,9599,0.012077553197741508,
0,9649,0.017922649160027504,
0,9699,0.00961284153163433,
0,9749,0.012412084266543388,
0,9799,0.035170890390872955,
0,9849,0.012244103476405144,
0,9899,0.01628911681473255,
0,9949,0.01241519208997488,
0,9999,0.013591226190328598,
0,10049,0.014094820246100426,
0,10099,0.014740108512341976,
0,10149,0.018065227195620537,
0,10199,0.0224484670907259,
0,10249,0.01578841172158718,
0,10299,0.02502862736582756,
0,10349,0.010672692209482193,
0,10399,0.01857975497841835,
0,10449,0.01524115540087223,
0,10499,0.016093160957098007,
0,10549,0.01970590278506279,
0,10599,0.011724893003702164,
0,10649,0.023832030594348907,
0,10699,0.010967083275318146,
0,10749,0.01572834886610508,
0,10799,0.012895195744931698,
0,10849,0.025008924305438995,
0,10899,0.022705357521772385,
0,10949,0.014194179326295853,
0,10999,0.004550963174551725,
0,11049,0.011644846759736538,
0,11099,0.014954368583858013,
0,11149,0.016932498663663864,
0,11199,0.027984611690044403,
0,11249,0.020427344366908073,
0,11299,0.018186766654253006,
0,11349,0.012234430760145187,
0,11399,0.018494632095098495,
0,11449,0.0199325792491436,
0,11499,0.018806491047143936,
0,11549,0.01409126166254282,
0,11599,0.02396305464208126,
0,11649,0.019129086285829544,
0,11699,0.012045418843626976,
0,11749,0.012688389047980309,
0,11799,0.02620828151702881,
0,11849,0.017127467319369316,
0,11899,0.008688266389071941,
0,11949,0.013806834816932678,
0,11999,0.016072731465101242,
0,12049,0.015582463704049587,
0,12099,0.01791607216000557,
0,12149,0.01599964126944542,
0,12199,0.014318853616714478,
0,12249,0.012346561998128891,
0,12299,0.02061535231769085,
0,12349,0.01215469278395176,
0,12399,0.01810154877603054,
0,12449,0.020594216883182526,
0,12499,0.014191368594765663,
0,12549,0.015301838517189026,
0,12599,0.019461268559098244,
0,12649,0.010547736659646034,
0,12699,0.009664145298302174,
0,12749,0.016720741987228394,
0,12799,0.015229737386107445,
0,12849,0.022993968799710274,
0,12899,0.015755923464894295,
0,12949,0.007409129291772842,
0,12999,0.015226718969643116,
0,13049,0.01916118711233139,
0,13099,0.013743343763053417,
0,13149,0.02331922948360443,
0,13199,0.012452248483896255,
0,13249,0.013542326167225838,
0,13299,0.008057567290961742,
0,13349,0.022138554602861404,
0,13399,0.014615294523537159,
0,13449,0.014984723180532455,
0,13499,0.020478542894124985,
0,13549,0.019166698679327965,
0,13599,0.016572987660765648,
0,13649,0.010448809713125229,
0,13699,0.010253299959003925,
0,13749,0.040812425315380096,
0,13799,0.015277106314897537,
0,13849,0.015153012238442898,
0,13899,0.017740383744239807,
0,13949,0.019884251058101654,
0,13999,0.010037035681307316,
0,14049,0.025206051766872406,
0,14099,0.018207941204309464,
0,14149,0.03087410144507885,
0,14199,0.021166181191802025,
0,14249,0.021024106070399284,
0,14299,0.012061214074492455,
0,14349,0.016329225152730942,
0,14399,0.014389511197805405,
0,14449,0.016235776245594025,
0,14499,0.007590436842292547,
0,14549,0.00988912582397461,
0,14599,0.015743842348456383,
0,14649,0.015500199049711227,
0,14699,0.008093936368823051,
0,14749,0.01787482015788555,
0,14799,0.015194016508758068,
0,14849,0.007481650449335575,
0,14899,0.018643192946910858,
0,14949,0.011355804279446602,
0,14999,0.01636851578950882,
0,15049,0.007831999100744724,
0,15099,0.021150127053260803,
0,15149,0.015374994836747646,
0,15199,0.013116767629981041,
0,15249,0.015237340703606606,
0,15299,0.011579908430576324,
0,15349,0.008845673874020576,
0,15399,0.02049187384545803,
0,15449,0.014868242666125298,
0,15499,0.013522599823772907,
0,15549,0.019776437431573868,
0,15599,0.005270117893815041,
0,15649,0.023668348789215088,
0,15699,0.024799970909953117,
0,15749,0.01178019493818283,
0,15799,0.009447638876736164,
0,15849,0.021823858842253685,
0,15899,0.016650887206196785,
0,15949,0.023063290864229202,
0,15999,0.00993835087865591,
0,16049,0.01371209416538477,
0,16099,0.013443339616060257,
0,16149,0.014662095345556736,
0,16199,0.012144067324697971,
0,16249,0.014554603025317192,
0,16299,0.014722088351845741,
0,16349,0.017854629084467888,
0,16399,0.01811179704964161,
0,16449,0.009468406438827515,
0,16499,0.025298861786723137,
0,16549,0.015649180859327316,
0,16599,0.009131445549428463,
0,16649,0.011283579282462597,
0,16699,0.014637249521911144,
0,16749,0.010340173728764057,
0,16799,0.009795581921935081,
0,16849,0.019583187997341156,
0,16899,0.013657161965966225,
0,16949,0.011198044754564762,
0,16999,0.02232389897108078,
0,17049,0.015793446451425552,
0,17099,0.012833399698138237,
0,17149,0.014211474917829037,
0,17199,0.014035201631486416,
0,17249,0.010340461507439613,
0,17299,0.020903319120407104,
0,17349,0.02318558841943741,
0,17399,0.018143776804208755,
0,17449,0.01445118896663189,
0,17496,,0.025405699387192726
1,17499,0.016430985182523727,
1,17549,0.00862774159759283,
1,17599,0.015707245096564293,
1,17649,0.016346922144293785,
1,17699,0.012134689837694168,
1,17749,0.02166975848376751,
1,17799,0.012346358969807625,
1,17849,0.017013072967529297,
1,17899,0.015485216863453388,
1,17949,0.012015733867883682,
1,17999,0.012748855166137218,
1,18049,0.012978005222976208,
1,18099,0.01904040202498436,
1,18149,0.022679897025227547,
1,18199,0.016127990558743477,
1,18249,0.01735188625752926,
1,18299,0.016709480434656143,
1,18349,0.013384946621954441,
1,18399,0.025623483583331108,
1,18449,0.0077518196776509285,
1,18499,0.011515905149281025,
1,18549,0.02204597368836403,
1,18599,0.007469420786947012,
1,18649,0.01605522260069847,
1,18699,0.008978698402643204,
1,18749,0.012602797709405422,
1,18799,0.015082276426255703,
1,18849,0.021805858239531517,
1,18899,0.011937449686229229,
1,18949,0.01476326771080494,
1,18999,0.015618977136909962,
1,19049,0.026794366538524628,
1,19099,0.023283902555704117,
1,19149,0.012867014855146408,
1,19199,0.017540886998176575,
1,19249,0.009554668329656124,
1,19299,0.017603278160095215,
1,19349,0.02300148643553257,
1,19399,0.00986931100487709,
1,19449,0.018024686723947525,
1,19499,0.012734217569231987,
1,19549,0.013398013077676296,
1,19599,0.01662066951394081,
1,19649,0.015719516202807426,
1,19699,0.012052774429321289,
1,19749,0.0110400365665555,
1,19799,0.01615610346198082,
1,19849,0.019104134291410446,
1,19899,0.01955074816942215,
1,19949,0.02266613394021988,
1,19999,0.011272421106696129,
1,20049,0.011215580627322197,
1,20099,0.015086257830262184,
1,20149,0.022601675242185593,
1,20199,0.013849780894815922,
1,20249,0.015076227486133575,
1,20299,0.012047938071191311,
1,20349,0.020642947405576706,
1,20399,0.017228079959750175,
1,20449,0.014290176331996918,
1,20499,0.017546357586979866,
1,20549,0.020932547748088837,
1,20599,0.018944408744573593,
1,20649,0.026573076844215393,
1,20699,0.016907140612602234,
1,20749,0.010897977277636528,
1,20799,0.010904881171882153,
1,20849,0.016192395240068436,
1,20899,0.008919298648834229,
1,20949,0.0212900061160326,
1,20999,0.008303925395011902,
1,21049,0.01425035111606121,
1,21099,0.023991262540221214,
1,21149,0.010149386711418629,
1,21199,0.014210815541446209,
1,21249,0.018513545393943787,
1,21299,0.012882508337497711,
1,21349,0.014994371682405472,
1,21399,0.0062514846213161945,
1,21449,0.017578616738319397,
1,21499,0.01665937528014183,
1,21549,0.01040713395923376,
1,21599,0.023795563727617264,
1,21649,0.020213160663843155,
1,21699,0.012484747916460037,
1,21749,0.02275744266808033,
1,21799,0.0179290771484375,
1,21849,0.013015481643378735,
1,21899,0.017580674961209297,
1,21949,0.02526041679084301,
1,21999,0.014984149485826492,
1,22049,0.00942506268620491,
1,22099,0.008415454998612404,
1,22149,0.018205268308520317,
1,22199,0.009315559640526772,
1,22249,0.017514698207378387,
1,22299,0.01646200753748417,
1,22349,0.013291219249367714,
1,22399,0.011164410039782524,
1,22449,0.016614455729722977,
1,22499,0.008644039742648602,
1,22549,0.01866636984050274,
1,22599,0.01354195550084114,
1,22649,0.013174230232834816,
1,22699,0.006424534134566784,
1,22749,0.01969011127948761,
1,22799,0.009763567708432674,
1,22849,0.012404123321175575,
1,22899,0.016139082610607147,
1,22949,0.0100434310734272,
1,22999,0.019736099988222122,
1,23049,0.012717279605567455,
1,23099,0.011318786069750786,
1,23149,0.013420943170785904,
1,23199,0.017948731780052185,
1,23249,0.022274862974882126,
1,23299,0.013264922425150871,
1,23349,0.010674466378986835,
1,23399,0.011500661261379719,
1,23449,0.020164141431450844,
1,23499,0.030157921835780144,
1,23549,0.008718587458133698,
1,23599,0.016607873141765594,
1,23649,0.015498009510338306,
1,23699,0.010394182987511158,
1,23749,0.015612408518791199,
1,23799,0.009290790185332298,
1,23849,0.013194568455219269,
1,23899,0.00905758235603571,
1,23949,0.010961966589093208,
1,23999,0.013919012621045113,
1,24049,0.012944631278514862,
1,24099,0.01155904307961464,
1,24149,0.008450234308838844,
1,24199,0.010916873812675476,
1,24249,0.01637151464819908,
1,24299,0.014850540086627007,
1,24349,0.016258366405963898,
1,24399,0.013514929451048374,
1,24449,0.014032079838216305,
1,24499,0.014719080179929733,
1,24549,0.010972823016345501,
1,24599,0.011067471466958523,
1,24649,0.010323976166546345,
1,24699,0.009006185457110405,
1,24749,0.013185563497245312,
1,24799,0.017475377768278122,
1,24849,0.013996047899127007,
1,24899,0.015393777750432491,
1,24949,0.04080364853143692,
1,24999,0.008838139474391937,
1,25049,0.00932072103023529,
1,25099,0.012345531955361366,
1,25149,0.02473161369562149,
1,25199,0.014179067686200142,
1,25249,0.015073930844664574,
1,25299,0.013901280239224434,
1,25349,0.021913539618253708,
1,25399,0.012384029105305672,
1,25449,0.04377080500125885,
1,25499,0.008702388033270836,
1,25549,0.013495023362338543,
1,25599,0.015974771231412888,
1,25649,0.016180509701371193,
1,25699,0.009761575609445572,
1,25749,0.013974334113299847,
1,25799,0.03521300479769707,
1,25849,0.013609509915113449,
1,25899,0.010480174794793129,
1,25949,0.016910981386899948,
1,25999,0.006670100148767233,
1,26049,0.01824020780622959,
1,26099,0.019050143659114838,
1,26149,0.01565101556479931,
1,26199,0.007122318260371685,
1,26249,0.010076725855469704,
1,26299,0.012483937665820122,
1,26349,0.013255208730697632,
1,26399,0.012864988297224045,
1,26449,0.010171370580792427,
1,26499,0.012502942234277725,
1,26549,0.015117074362933636,
1,26599,0.014977540820837021,
1,26649,0.013607801869511604,
1,26699,0.024200521409511566,
1,26749,0.013188913464546204,
1,26799,0.01701163500547409,
1,26849,0.010010584257543087,
1,26899,0.023181166499853134,
1,26949,0.025201059877872467,
1,26999,0.01606055721640587,
1,27049,0.010498568415641785,
1,27099,0.017269961535930634,
1,27149,0.013149507343769073,
1,27199,0.016130927950143814,
1,27249,0.025425078347325325,
1,27299,0.007202079985290766,
1,27349,0.022153466939926147,
1,27399,0.023155488073825836,
1,27449,0.011002878658473492,
1,27499,0.011389863677322865,
1,27549,0.017174668610095978,
1,27599,0.016657236963510513,
1,27649,0.01264464296400547,
1,27699,0.016907133162021637,
1,27749,0.019608279690146446,
1,27799,0.026141894981265068,
1,27849,0.015075162053108215,
1,27899,0.01741732284426689,
1,27949,0.011424459517002106,
1,27999,0.012959829531610012,
1,28049,0.014242814853787422,
1,28099,0.01451283972710371,
1,28149,0.01991090178489685,
1,28199,0.015376991592347622,
1,28249,0.014732854440808296,
1,28299,0.01645590364933014,
1,28349,0.010233183391392231,
1,28399,0.015719980001449585,
1,28449,0.011534251272678375,
1,28499,0.010601911693811417,
1,28549,0.013938451185822487,
1,28599,0.007617763243615627,
1,28649,0.01639264076948166,
1,28699,0.026928266510367393,
1,28749,0.01194408442825079,
1,28799,0.026446649804711342,
1,28849,0.013577345758676529,
1,28899,0.012461591511964798,
1,28949,0.01893795281648636,
1,28999,0.01757163181900978,
1,29049,0.013825441710650921,
1,29099,0.019200345501303673,
1,29149,0.013255168683826923,
1,29199,0.010993574745953083,
1,29249,0.01756388694047928,
1,29299,0.012830924242734909,
1,29349,0.017973503097891808,
1,29399,0.009329326450824738,
1,29449,0.01583658531308174,
1,29499,0.012735971249639988,
1,29549,0.01405980996787548,
1,29599,0.023608703166246414,
1,29649,0.012601511552929878,
1,29699,0.008527378551661968,
1,29749,0.008634323254227638,
1,29799,0.011498377658426762,
1,29849,0.0065592932514846325,
1,29899,0.012710224837064743,
1,29949,0.009863721206784248,
1,29999,0.018143408000469208,
1,30049,0.010183415375649929,
1,30099,0.01357158925384283,
1,30149,0.016610601916909218,
1,30199,0.01939661242067814,
1,30249,0.01565905660390854,
1,30299,0.012512782588601112,
1,30349,0.017972085624933243,
1,30399,0.013072092086076736,
1,30449,0.011889401823282242,
1,30499,0.01247689314186573,
1,30549,0.025512926280498505,
1,30599,0.014250721782445908,
1,30649,0.012392879463732243,
1,30699,0.01887877844274044,
1,30749,0.017275964841246605,
1,30799,0.012664057314395905,
1,30849,0.014278126880526543,
1,30899,0.015714244917035103,
1,30949,0.018926840275526047,
1,30999,0.013460343703627586,
1,31049,0.012069862335920334,
1,31099,0.007333565969020128,
1,31149,0.02192666567862034,
1,31199,0.010273917578160763,
1,31249,0.013270366005599499,
1,31299,0.006613208446651697,
1,31349,0.01279406901448965,
1,31399,0.012420525774359703,
1,31449,0.007635027635842562,
1,31499,0.013766350224614143,
1,31549,0.009539497084915638,
1,31599,0.02230190485715866,
1,31649,0.007249137852340937,
1,31699,0.021325811743736267,
1,31749,0.02744933031499386,
1,31799,0.01359713077545166,
1,31849,0.01328688021749258,
1,31899,0.017507528886198997,
1,31949,0.012356216087937355,
1,31999,0.01015788596123457,
1,32049,0.013293071649968624,
1,32099,0.015527565032243729,
1,32149,0.01508751418441534,
1,32199,0.019649285823106766,
1,32249,0.017173953354358673,
1,32299,0.017713280394673347,
1,32349,0.011254102922976017,
1,32399,0.01602851413190365,
1,32449,0.011934664100408554,
1,32499,0.018637435510754585,
1,32549,0.02198898419737816,
1,32599,0.01688035950064659,
1,32649,0.01297586876899004,
1,32699,0.0205108430236578,
1,32749,0.01571093499660492,
1,32799,0.01489113550633192,
1,32849,0.017205044627189636,
1,32899,0.015309596434235573,
1,32949,0.014734165742993355,
1,32999,0.016549164429306984,
1,33049,0.013944425620138645,
1,33099,0.0074112750589847565,
1,33149,0.012559530325233936,
1,33199,0.019332310184836388,
1,33249,0.019534042105078697,
1,33299,0.0074267457239329815,
1,33349,0.016654139384627342,
1,33399,0.014139316976070404,
1,33449,0.019352933391928673,
1,33499,0.01980348490178585,
1,33549,0.0149692352861166,
1,33599,0.014522656798362732,
1,33649,0.0077814701944589615,
1,33699,0.017529068514704704,
1,33749,0.01460277196019888,
1,33799,0.019233975559473038,
1,33849,0.01270588580518961,
1,33899,0.017256684601306915,
1,33949,0.023067981004714966,
1,33999,0.012273003347218037,
1,34049,0.02082202397286892,
1,34099,0.013328319415450096,
1,34149,0.024811789393424988,
1,34199,0.020992562174797058,
1,34249,0.0077566467225551605,
1,34299,0.01837131381034851,
1,34349,0.015288513153791428,
1,34399,0.010511858388781548,
1,34449,0.015204614959657192,
1,34499,0.02026304602622986,
1,34549,0.02326861210167408,
1,34599,0.009592205286026001,
1,34649,0.012827375903725624,
1,34699,0.01832420378923416,
1,34749,0.017532585188746452,
1,34799,0.015064720064401627,
1,34849,0.02469894476234913,
1,34899,0.017520276829600334,
1,34949,0.016541197896003723,
1,34993,,0.022100549191236496
2,34999,0.010609017685055733,
2,35049,0.020388294011354446,
2,35099,0.019627874717116356,
2,35149,0.009442275390028954,
2,35199,0.01451120711863041,
2,35249,0.010054961778223515,
2,35299,0.014797325246036053,
2,35349,0.010570935904979706,
2,35399,0.01569863222539425,
2,35449,0.00948130339384079,
2,35499,0.020218880847096443,
2,35549,0.015029999427497387,
2,35599,0.03036140277981758,
2,35649,0.01074313186109066,
2,35699,0.008263332769274712,
2,35749,0.014687065035104752,
2,35799,0.01754578948020935,
2,35849,0.012114617973566055,
2,35899,0.018062716349959373,
2,35949,0.018299801275134087,
2,35999,0.014457860961556435,
2,36049,0.015790564939379692,
2,36099,0.016338711604475975,
2,36149,0.014968296512961388,
2,36199,0.018445532768964767,
2,36249,0.016084566712379456,
2,36299,0.016481412574648857,
2,36349,0.010182023979723454,
2,36399,0.010429685935378075,
2,36449,0.014928889460861683,
2,36499,0.013934815302491188,
2,36549,0.009949618019163609,
2,36599,0.010874944739043713,
2,36649,0.01477834489196539,
2,36699,0.013980387710034847,
2,36749,0.016850564628839493,
2,36799,0.01371428370475769,
2,36849,0.010125380009412766,
2,36899,0.012619886547327042,
2,36949,0.016741588711738586,
2,36999,0.010802537202835083,
2,37049,0.012431446462869644,
2,37099,0.007789457682520151,
2,37149,0.014611341990530491,
2,37199,0.005775155499577522,
2,37249,0.014290474355220795,
2,37299,0.014972140081226826,
2,37349,0.019247274845838547,
2,37399,0.016519807279109955,
2,37449,0.012776844203472137,
2,37499,0.014552624896168709,
2,37549,0.01353994756937027,
2,37599,0.01838618516921997,
2,37649,0.010130713693797588,
2,37699,0.0086777089163661,
2,37749,0.012421996332705021,
2,37799,0.009136228822171688,
2,37849,0.016992706805467606,
2,37899,0.013404332101345062,
2,37949,0.02004263922572136,
2,37999,0.020979054272174835,
2,38049,0.010982566513121128,
2,38099,0.012956151738762856,
2,38149,0.011449279263615608,
2,38199,0.011630534194409847,
2,38249,0.010568369179964066,
2,38299,0.010864140465855598,
2,38349,0.00814906321465969,
2,38399,0.017813129350543022,
2,38449,0.01535555999726057,
2,38499,0.015421997755765915,
2,38549,0.009493282996118069,
2,38599,0.019208714365959167,
2,38649,0.015281448140740395,
2,38699,0.007894814014434814,
2,38749,0.015238790772855282,
2,38799,0.022866474464535713,
2,38849,0.004996321629732847,
2,38899,0.017504706978797913,
2,38949,0.01929584890604019,
2,38999,0.01805121824145317,
2,39049,0.019202636554837227,
2,39099,0.01396996807307005,
2,39149,0.01345018669962883,
2,39199,0.013758614659309387,
2,39249,0.012615425512194633,
2,39299,0.01145201362669468,
2,39349,0.013886094093322754,
2,39399,0.012745313346385956,
2,39449,0.0043099867179989815,
2,39499,0.012325308285653591,
2,39549,0.012778319418430328,
2,39599,0.01026170328259468,
2,39649,0.009324521757662296,
2,39699,0.012705937027931213,
2,39749,0.029742978513240814,
2,39799,0.008503947407007217,
2,39849,0.0181618370115757,
2,39899,0.014097008854150772,
2,39949,0.014660105109214783,
2,39999,0.015184421092271805,
2,40049,0.00942966714501381,
2,40099,0.014520911499857903,
2,40149,0.01737830974161625,
2,40199,0.014756884425878525,
2,40249,0.014121519401669502,
2,40299,0.013280796818435192,
2,40349,0.021045153960585594,
2,40399,0.011112811975181103,
2,40449,0.017664875835180283,
2,40499,0.01990392431616783,
2,40549,0.006993512623012066,
2,40599,0.013820109888911247,
2,40649,0.014147115871310234,
2,40699,0.019132820889353752,
2,40749,0.01366097666323185,
2,40799,0.00916495081037283,
2,40849,0.009759747423231602,
2,40899,0.014183114282786846,
2,40949,0.011583851650357246,
2,40999,0.00648420350626111,
2,41049,0.015200025402009487,
2,41099,0.00954047404229641,
2,41149,0.018060650676488876,
2,41199,0.013862581923604012,
2,41249,0.010692442767322063,
2,41299,0.01720995083451271,
2,41349,0.007931002415716648,
2,41399,0.011112388223409653,
2,41449,0.013969761319458485,
2,41499,0.013962460681796074,
2,41549,0.014092291705310345,
2,41599,0.012699727900326252,
2,41649,0.01131434366106987,
2,41699,0.010217987932264805,
2,41749,0.011762809008359909,
2,41799,0.016220292076468468,
2,41849,0.01929485611617565,
2,41899,0.013189056888222694,
2,41949,0.021798793226480484,
2,41999,0.022681156173348427,
2,42049,0.014087440446019173,
2,42099,0.024012412875890732,
2,42149,0.020723916590213776,
2,42199,0.012840021401643753,
2,42249,0.013957265764474869,
2,42299,0.010091370902955532,
2,42349,0.016789846122264862,
2,42399,0.012326584197580814,
2,42449,0.014652319252490997,
2,42499,0.013040199875831604,
2,42549,0.021818777546286583,
2,42599,0.008127689361572266,
2,42649,0.01131590735167265,
2,42699,0.021135490387678146,
2,42749,0.007234943564981222,
2,42799,0.009769202210009098,
2,42849,0.00903355609625578,
2,42899,0.011474811471998692,
2,42949,0.015814736485481262,
2,42999,0.008196016773581505,
2,43049,0.02110239490866661,
2,43099,0.01481692399829626,
2,43149,0.006104959640651941,
2,43199,0.013558153063058853,
2,43249,0.01630503311753273,
2,43299,0.01684860698878765,
2,43349,0.021030157804489136,
2,43399,0.013542256318032742,
2,43449,0.02031724713742733,
2,43499,0.020197417587041855,
2,43549,0.018483955413103104,
2,43599,0.017306745052337646,
2,43649,0.01360443327575922,
2,43699,0.010102424770593643,
2,43749,0.01571422442793846,
2,43799,0.015126094222068787,
2,43849,0.020092841237783432,
2,43899,0.013289110735058784,
2,43949,0.009120265021920204,
2,43999,0.017153272405266762,
2,44049,0.013451102189719677,
2,44099,0.019368015229701996,
2,44149,0.01126767322421074,
2,44199,0.010053248144686222,
2,44249,0.011930850334465504,
2,44299,0.019803844392299652,
2,44349,0.014471853151917458,
2,44399,0.020020365715026855,
2,44449,0.02089252881705761,
2,44499,0.012002588249742985,
2,44549,0.01823963224887848,
2,44599,0.02450498193502426,
2,44649,0.008523647673428059,
2,44699,0.008471529930830002,
2,44749,0.012139011174440384,
2,44799,0.023245809599757195,
2,44849,0.015430303290486336,
2,44899,0.010210057720541954,
2,44949,0.011057281866669655,
2,44999,0.01414190512150526,
2,45049,0.011188396252691746,
2,45099,0.009610106237232685,
2,45149,0.01793699339032173,
2,45199,0.010133626870810986,
2,45249,0.017046313732862473,
2,45299,0.01555822603404522,
2,45349,0.019390983507037163,
2,45399,0.008823098614811897,
2,45449,0.011003440245985985,
2,45499,0.010757683776319027,
2,45549,0.013168786652386189,
2,45599,0.013871779665350914,
2,45649,0.016106603667140007,
2,45699,0.018405189737677574,
2,45749,0.012516136281192303,
2,45799,0.015384315513074398,
2,45849,0.016780579462647438,
2,45899,0.023428378626704216,
2,45949,0.014985871501266956,
2,45999,0.006737558636814356,
2,46049,0.019571973010897636,
2,46099,0.01249393168836832,
2,46149,0.011380495503544807,
2,46199,0.009129920974373817,
2,46249,0.01656488887965679,
2,46299,0.009327973239123821,
2,46349,0.009904520586133003,
2,46399,0.014040668494999409,
2,46449,0.013934995047748089,
2,46499,0.010613844729959965,
